"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"219","1382921215114440","oBike Taiwan","#免費倒數 #公告
　
2017年5月21日00:00起，花蓮與台東將開始正式收費。
每 15分鐘 收費 2元 新台幣。
　
#oBikeTW #共享單車
#騎單車靠邊編","2017-05-19T07:10:56+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1487531434653417/?type=3","1382921215114440_1487531434653417",NA,41,9,7
"220","1382921215114440","oBike Taiwan","#宜蘭 #我們來了
　
5月24日　我們不見不散
　
#oBikeTW #共享單車
#騎單車靠邊編","2017-05-18T07:30:00+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1486350654771495/?type=3","1382921215114440_1486350654771495",NA,158,37,38
"221","1382921215114440","oBike Taiwan","#萬安演習 #溫馨提醒
北部地區(宜蘭縣、基隆市、臺北市、新北市、桃園市、新竹市、新竹縣政府) 5月18日（星期四）將於1330-1400時，進行萬安演習。
　
請各位騎士們不要再外面逗留，演習期間遵從管制人員的指示行動。
　
#oBikeTW #共享單車
#騎單車靠邊編","2017-05-18T03:40:49+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1486348588105035/?type=3","1382921215114440_1486348588105035",NA,13,0,0
"222","1382921215114440","oBike Taiwan","#雨過天晴
　
幾日的陰雨綿綿，終於放晴囉！
沐浴在陽光與雨水浸潤過後的芬芳。
一同享受單車騎乘的樂趣吧！
　
#oBikeTW #共享單車
#下過雨的路面感覺特別清新
#騎單車靠邊編","2017-05-17T06:05:48+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1485480904858470/?type=3","1382921215114440_1485480904858470",NA,19,2,0
"223","1382921215114440","oBike Taiwan","#oBike騎士出任務
騎oBike送專屬騎士好禮，快來加入低碳綠生活吧！
　
＊活動時間：即日起 ～ 2017/05/19 23:59止
　
＊活動贈品：統一超商7-11全台通用100元禮券
　
＊參加方式：
1.活動期間騎乘oBike三次，即可憑【騎乘紀錄】的手機截圖參與活動。
2.在oBike Taiwan粉絲團按讚，並在此篇貼文下留你的騎乘紀錄截圖即算參加活動。
3.將在2017/05/24抽出100位騎士，即可獲得【7-11統一超商100元禮券】一張。
　
#oBikeTW #共享單車 #騎單車靠邊編","2017-05-16T09:30:00+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1484254984981062/?type=3","1382921215114440_1484254984981062",NA,21,0,1
"224","1382921215114440","oBike Taiwan","看完了里程數 
邊編這時候就要來換算愛地球的騎士們
為綠生活帶來多少貢獻囉
　
將將將～總共降低了117,319公斤的碳排放量呢
　
現在台東的騎士們略勝一籌
花蓮的騎士們我們再加把勁一起努力成為頂尖減碳高手吧！
　
#oBikeTW #共享單車 
#我騎故我在 #我們都是減碳高手 #到巷口買菜也能騎
#騎單車靠邊編","2017-05-16T06:21:29+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1484221184984442/?type=3","1382921215114440_1484221184984442",NA,18,0,1
"225","1382921215114440","oBike Taiwan","大家是不是很好奇各位騎士們的總里程呢？
　
邊編要來公布囉！
　
襪～～根據上週統計就已經累積了437,950KM
邊編要在這裡向各位騎士們獻上崇高的敬意
　
不管你是到太平洋沿岸感受蔚藍風光或是暢遊花東縱谷
在使用oBike的同時也在保護東部的環境
讓國內外遊客票選第一名的旅遊城市能夠讓更多人看見呢！
　
#oBikeTW #共享單車
#我騎故我在 #愛地球就是要騎oBike ＃花蓮加加油 ＃我愛花東
#騎單車靠邊編","2017-05-16T04:19:52+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1484177384988822/?type=3","1382921215114440_1484177384988822","oBike Taiwan is feeling great.",30,4,5
"226","1382921215114440","oBike Taiwan","邊編剛剛出門，忽然春雷一響，大雨滂沱。
重點不是騎車濺起的水花
而是濺在我身上的水量
彷彿淋浴般的舒爽暢快
　
#oBikeTW #共享單車 #濕身秀 #台北 #午後雷陣雨
#騎單車靠邊編","2017-05-15T07:30:27+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1483148118425082/?type=3","1382921215114440_1483148118425082",NA,14,0,0
"227","1382921215114440","oBike Taiwan","用oBike樂騎花東！
方便好玩的oBike進駐花東
在花東各個鄉鎮都能看到黃色oBike的身影唷
　
感謝 瑞穗民宿資訊網-homestay好宿團 小編製作的精美教學影片。
　
#oBikeTW #共享單車 #花東好好玩
#騎單車靠邊編","2017-05-14T06:30:00+0000","video","https://www.facebook.com/daytodaytrip/videos/1704415546255204/","1382921215114440_1481462491926978","oBike Taiwan shared 花東弄旅．日常's video.",16,2,0
"228","1382921215114440","oBike Taiwan","#跟著明星騎車車
　
#obike 跟 #o脫bike 的差別在不用脫(咦？
　
竇哥，你的腳踏車不用賣啦！但多騎我們的車車就好XD
　
#oBikeTW #共享單車 #節能減碳
#騎單車靠邊編","2017-05-14T03:45:00+0000","photo","https://www.facebook.com/bobbydou/photos/a.362563280447504.71306.362531210450711/1315548891815600/?type=3","1382921215114440_1480226272050600","oBike Taiwan shared 竇智孔 Bobby Dou's photo.",18,0,0
"229","1382921215114440","oBike Taiwan","#母親節快樂
　
邊編也跟許多人一樣，都是異鄉工作者。
幾乎都是逢年過節才真的會有時間回到熟悉的家。
　
我們有多久沒有看見爸媽了？
　
其實，他們也是很想念我們，畢竟不管我們年紀多大，對爸媽來說都像孩子一般，一樣遠遠的擔心著我們。
　
今年也要回家陪媽媽哦！
　
#oBikeTW #共享單車 #騎單車靠邊編
#媽咪我愛妳","2017-05-13T07:20:57+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1480215075385053/?type=3","1382921215114440_1480215075385053",NA,7,0,1
"230","1382921215114440","oBike Taiwan","#每週一日單車日
　
擇日不如撞日，就今天吧！
走！我們騎車追風去！
　
#oBikeTW #共享單車 #減碳綠生活
#騎單車靠邊編","2017-05-13T01:00:00+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1479268295479731/?type=3","1382921215114440_1479268295479731",NA,11,3,0
"231","1382921215114440","oBike Taiwan","#oBike小教室 #單車駕駛安全手勢
　
手上舉是向右轉
平舉就是向左轉
手向下～擺一擺～慢慢停下來～
　
左左右右Zony&Yony來教大家正確的安全手勢
你一定要記下來唷～
　
#oBikeTW #共享單車 #騎單車靠邊編","2017-05-12T03:30:00+0000","link","https://gaming.youtube.com/watch?v=zhEafhxWeJk","1382921215114440_1478162312256996",NA,4,2,1
"232","1382921215114440","oBike Taiwan","#oBike小教室
　
左前煞，右後煞，左右分明騎乘無慮。
先右煞，在左煞，避免雷殘安全第一。
　
#oBikeTW #共享單車 #免雷殘
#騎單車靠邊編 #安全第一","2017-05-11T09:13:49+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1478153788924515/?type=3","1382921215114440_1478153788924515",NA,16,0,1
"233","1382921215114440","oBike Taiwan","走！
我們騎車去買午餐！
#思樂冰什麼時候才會有啊
#真的好想喝 #好熱
　
#oBikeTW #共享單車 #MYCITYMYWAY
#騎單車靠邊編","2017-05-11T04:31:34+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1477909615615599/?type=3","1382921215114440_1477909615615599",NA,14,4,0
"234","1382921215114440","oBike Taiwan","感謝花蓮「肉丸公主」的分享！
　
oBike 騎乘三步驟
1. 打開APP
2. 拍照解鎖
3. 騎就對惹
　
是不是超級簡單RRRRR~~~~
　
#oBikeTW #共享單車 #花蓮","2017-05-10T09:43:00+0000","link","http://zoone20.pixnet.net/blog/post/44981263-%E3%80%8E%E8%8A%B1%E8%93%AE%E7%8E%A9%E3%80%8Fobike%E7%84%A1%E6%A8%81%E5%85%B1%E4%BA%AB%E5%96%AE%E8%BB%8A%EF%BC%8C%E9%9A%A8%E5%80%9F%EF%BD%9E%E9%9A%A8%E9%A8%8E%EF%BD%9E","1382921215114440_1476887265717834",NA,22,2,5
"235","1382921215114440","oBike Taiwan","#騎行者
　
MY CITY MY WAY
我的城市　無所不行
　
#oBikeTW #共享單車
#騎單車靠邊編","2017-05-10T05:30:00+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1476637299076164/?type=3","1382921215114440_1476637299076164",NA,19,0,1
"236","1382921215114440","oBike Taiwan","今天的陽光好刺眼RRR
這種天氣超適合像我這樣的陽光男孩騎車的！（怎麼說？
　
#oBikeTW #共享單車 #晴天 #陽光男孩
#騎單車靠邊編","2017-05-10T03:02:07+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1476618219078072/?type=3","1382921215114440_1476618219078072",NA,6,1,0
"237","1382921215114440","oBike Taiwan","趁著雨停的時候
小編決定偷偷騎車出來買下午茶
大家有沒有推薦台北好吃的小點心呢～～～
　
#oBikeTW #共享單車 #騎單車靠邊編
#台北 #下午茶","2017-05-09T06:02:52+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1475537669186127/?type=3","1382921215114440_1475537669186127",NA,14,6,0
"238","1382921215114440","oBike Taiwan","才剛星期二，小編就想出去玩了！
大家猜猜看圖片是在臺灣的哪裡拍的呢？
　
照片提供：tsai_paul_egg「IG」
#oBikeTW #共享單車 #騎單車靠邊編","2017-05-09T02:40:31+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1475335732539654/?type=3","1382921215114440_1475335732539654",NA,25,2,2
"239","1382921215114440","oBike Taiwan","#BlueMonday
　
星期一不憂鬱，一起上班好開心
伙伴們！一起走吧！
　
#oBikeTW #共享單車
#快樂上班族 #騎單車靠邊編","2017-05-08T00:00:00+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1469876683085559/?type=3","1382921215114440_1469876683085559",NA,16,0,1
"240","1382921215114440","oBike Taiwan","#下班 #回家
　
春風吹拂，最適合騎著單車悠遊在大街小巷之中
一起跟小編騎車下班吧
　
#oBikeTW #共享單車 #TGIF
#騎單車靠邊編","2017-05-05T09:30:00+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1467501093323118/?type=3","1382921215114440_1467501093323118",NA,11,2,0
"241","1382921215114440","oBike Taiwan","#oBike小教室
　
騎乘時要雙手緊握不分離
最後的疼愛　不是手放開
　
#oBikeTW #共享單車 
#騎車時請勿滑手機 #必要時請路邊停車使用
#手別放開R #騎單車靠邊編","2017-05-05T04:00:00+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1467588683314359/?type=3","1382921215114440_1467588683314359",NA,11,1,0
"242","1382921215114440","oBike Taiwan","#oBikeTW #共享單車 更多的準備，只為更好的啟航","2017-05-04T06:16:43+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1468900083183219/?type=3","1382921215114440_1468900083183219",NA,3,2,1
"243","1382921215114440","oBike Taiwan","(展元模式啟動)
喜愛單車，熱愛單車，沒有單車就吃不下飯，就睡不著覺，甚至就會活不下去的單車痴、單車狂，各位車友，大家好！
　
再等我們一下下就好！！！
　
#oBikeTW #共享單車 #我好興奮R","2017-05-02T09:50:00+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1466104236796137/?type=3","1382921215114440_1466104236796137",NA,16,3,0
"244","1382921215114440","oBike Taiwan","#obike #obikers 旅途漫漫，只想有一個選擇，只想陪你一直前行：)","2017-05-02T07:42:29+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1466317556774805/?type=3","1382921215114440_1466317556774805",NA,11,4,0
"245","1382921215114440","oBike Taiwan","#oBike小教室
　
車子一定要停在規定的停車格中，才不會影響用路人的權益喔！
　
#oBikeTW #共享單車 #停車美學 #停好停滿","2017-05-02T02:01:01+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1454227781317116/?type=3","1382921215114440_1454227781317116",NA,14,5,0
"246","1382921215114440","oBike Taiwan","#本週最狂騎士
　
小編知道我們的車體非常堅固
但「置物籃請勿裝載活體生物」
　
#oBikeTW #共享單車 #車不是這麼騎的
#大家要做個有禮貌有公德心的騎士唷
#道路安全從自己做起","2017-04-30T13:07:04+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1464269950312899/?type=3","1382921215114440_1464269950312899",NA,22,3,1
"247","1382921215114440","oBike Taiwan","每週一日單車日
　
跟著oBike一起設定屬於你的單車日，低碳生活從你開始。
一起騎單車，享受綠生活愛地球吧！
　
#單車日 #oBikeTW #愛地球","2017-04-30T09:22:17+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1454105817995979/?type=3","1382921215114440_1454105817995979",NA,25,1,2
"248","1382921215114440","oBike Taiwan","#oBike小教室
　
我們是共享單車，您怎麼能有拿回家裡停的想法呢？
　
#oBikeTW #共享單車 #停車美學","2017-04-28T12:30:00+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1454229717983589/?type=3","1382921215114440_1454229717983589",NA,19,0,1
"249","1382921215114440","oBike Taiwan","#obike #obike陪你過週末 生活或真實或虛幻，oBike都是最真誠的存在","2017-04-28T11:21:37+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1462208460519048/?type=3","1382921215114440_1462208460519048",NA,4,0,0
"250","1382921215114440","oBike Taiwan","#oBike小教室
　
身為一位有禮貌的騎行者，把車停好也是必須的！
　
#oBikeTW #共享單車 #停車美學
#快快樂樂出門
#安安穩穩停車","2017-04-27T15:59:10+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1454233991316495/?type=3","1382921215114440_1454233991316495",NA,6,0,0
"251","1382921215114440","oBike Taiwan","#obike #共享經濟 oBike與你一起走向未來✨","2017-04-27T08:23:13+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1461080217298539/?type=3","1382921215114440_1461080217298539",NA,7,0,0
"252","1382921215114440","oBike Taiwan","#oBike小教室
　
還車三步驟
一.  將車停妥至公用停車格。
二.  保持藍芽為開啟狀態然後手動關鎖。
三.  APP出現『還車成功』結束行程。
以上
　
#是不是很簡單呢
#oBikeTW #共享單車","2017-04-26T12:42:34+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1454237371316157/?type=3","1382921215114440_1454237371316157",NA,21,14,11
"253","1382921215114440","oBike Taiwan","#obike #城市夜晚 面對川流不息的公車火車捷運，是時候放慢腳步，來一場夜的騎行~","2017-04-26T10:41:38+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1459999544073273/?type=3","1382921215114440_1459999544073273",NA,3,0,0
"254","1382921215114440","oBike Taiwan","不知道oBike停哪怎麼辦！讓小編來告訴你！ 你來問，我來答～","2017-04-25T15:16:56+0000","video","https://www.facebook.com/oBikeTW/videos/1459109364162291/","1382921215114440_1459109364162291",NA,16,18,9
"255","1382921215114440","oBike Taiwan","#obike #obike陪你成長 世界由我們所見組成，由我們努力去改變，因我們創造而精彩","2017-04-25T08:02:04+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1458643730875521/?type=3","1382921215114440_1458643730875521",NA,1,0,0
"256","1382921215114440","oBike Taiwan","#obike #obike帶你健康生活 活力能量每一天","2017-04-20T07:25:03+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1453042144769013/?type=3","1382921215114440_1453042144769013",NA,2,0,0
"257","1382921215114440","oBike Taiwan","#obike #obikers 人生有許多分叉口，選擇一條路，堅持不懈騎行到底","2017-04-19T08:28:01+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1451880801551814/?type=3","1382921215114440_1451880801551814",NA,2,1,0
"258","1382921215114440","oBike Taiwan","#obike #obike引領綠色生活 有節奏的生活，健康的食物，規律的運動","2017-04-17T07:47:53+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1449624618444099/?type=3","1382921215114440_1449624618444099",NA,0,0,0
"259","1382921215114440","oBike Taiwan","#oBike #oBike陪你去踏青 四月，騎行季-開闖人生新道路。","2017-04-14T10:02:20+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1446269348779626/?type=3","1382921215114440_1446269348779626",NA,5,0,0
"260","1382921215114440","oBike Taiwan","#obike always being on the way","2017-04-13T06:51:51+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1445041092235785/?type=3","1382921215114440_1445041092235785",NA,2,0,0
"261","1382921215114440","oBike Taiwan","#obike #obike陪你做運動 夏天就要來啦,準備好減脂減肉肉了嗎","2017-04-12T09:23:15+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1443962172343677/?type=3","1382921215114440_1443962172343677",NA,0,0,0
"262","1382921215114440","oBike Taiwan","#星期一 #午後 愛生活愛工作，努力每一天","2017-04-10T06:10:41+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1441459989260562/?type=3","1382921215114440_1441459989260562",NA,4,3,0
"263","1382921215114440","oBike Taiwan","感謝試營運期間各位的熱烈支持，近期內我們將和大家正式見面 。","2017-04-08T12:33:31+0000","status",NA,"1382921215114440_1439369726136255","oBike Taiwan was feeling joyful.",12,1,0
"264","1382921215114440","oBike Taiwan","#下午茶 #天氣好 週末下午茶時間約上好友一起來騎車叭","2017-04-08T06:46:49+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1439112886161939/?type=3","1382921215114440_1439112886161939",NA,3,0,0
"265","1382921215114440","oBike Taiwan","#obike陪你喝下午茶 #obike 慵懶的午後，騎oBike去附近咖啡廳，來一杯溫熱的咖啡☕醒醒腦","2017-04-07T07:00:26+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1437964069610154/?type=3","1382921215114440_1437964069610154",NA,1,2,0
"266","1382921215114440","oBike Taiwan","#obike #taiwan #午後 又是一個溫和的午後☀️☀️在家和貓咪玩～騎oBike出門郊遊～","2017-04-06T06:13:22+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1436674003072494/?type=3","1382921215114440_1436674003072494",NA,4,0,0
"267","1382921215114440","oBike Taiwan","#obike #obike陪你去踏青 感受到春天的氣息了嗎☺騎上你的obike一起在春風裡沐浴陽光吧","2017-04-05T10:17:17+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1435653976507830/?type=3","1382921215114440_1435653976507830",NA,4,0,0
"268","1382921215114440","oBike Taiwan","信息收集用車FAQ","2017-04-01T07:33:26+0000","status",NA,"1382921215114440_1430922190314342","oBike Taiwan published a note.",9,16,0
"269","1382921215114440","oBike Taiwan","來參與oBike 意見收集活動吧！

oBike 非常重視用戶的滿意度。為了讓用戶有更好的體驗，oBike 會於近日舉行意見收集活動。在為期1週的活動時間內，oBike會提供受訪用戶自行車以收集不同意見，從而提高服務水平。
 
參加方式：
通過Facebook Inbox或線下流動報名點報名參加。
請留下您的手機號碼，方便工作人員聯絡哦~
報名時間: 4月1日~8日
掃描圖中二維碼或點擊以下鏈接，參與調查問卷。
名額有限, 先到先得哦~
鏈接：https://www.surveymonkey.com/r/CT5ZBRC
（此次活動用車FAQ請查看下一條貼文“信息收集用車FAQ”）","2017-04-01T07:21:40+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1430903373649557/?type=3","1382921215114440_1430903373649557",NA,5,6,0
"270","1382921215114440","oBike Taiwan","#obike #obike陪你做運動 休閒時間到✌騎上你的obike去最近的球場來一局保齡球","2017-03-31T10:50:49+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1429815327091695/?type=3","1382921215114440_1429815327091695",NA,3,0,0
"271","1382921215114440","oBike Taiwan","#obike #obike陪你吃吃吃 漫長的午後，騎oBike去喝下午茶吧","2017-03-31T06:56:24+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1429632433776651/?type=3","1382921215114440_1429632433776651",NA,0,0,0
"272","1382921215114440","oBike Taiwan","#obike #obike陪你喝下午茶 工作學習間隙，喝杯咖啡☕一起轉轉脖子扭扭腰動動腿~準備好下課下班開始騎動obike了嗎","2017-03-30T08:32:42+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1428513517221876/?type=3","1382921215114440_1428513517221876",NA,2,0,0
"273","1382921215114440","oBike Taiwan","#obike #obike陪你吃美好的一天即將結束，下班前一起來口甜叭","2017-03-29T10:32:46+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1427553553984539/?type=3","1382921215114440_1427553553984539",NA,1,0,0
"274","1382921215114440","oBike Taiwan","#obiketw #obiketaiwan #obike陪你去玩 伴著午後暖暖陽光，一起騎obike去郊遊","2017-03-29T06:03:01+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1427398124000082/?type=3","1382921215114440_1427398124000082",NA,2,0,0
"275","1382921215114440","oBike Taiwan","#obike #taiwan #obike陪你去玩 現在是不是騎著obike在遊樂園玩呢？","2017-03-28T13:20:55+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1426648377408390/?type=3","1382921215114440_1426648377408390",NA,4,0,0
"276","1382921215114440","oBike Taiwan","#obike #obike下午茶 #甜甜圈 騎著obike去喝下午茶吧～","2017-03-28T06:18:51+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1426373470769214/?type=3","1382921215114440_1426373470769214",NA,3,0,0
"277","1382921215114440","oBike Taiwan",NA,"2017-03-27T08:47:53+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1392045794201982.1073741826.1382921215114440/1425391620867399/?type=3","1382921215114440_1425393737533854","oBike Taiwan updated their cover photo.",4,0,1
"278","1382921215114440","oBike Taiwan","oBike無樁共享自行車登陸台灣啦！找到附近的oBike，用oBike app掃碼，解鎖，開始騎行吧~陽光燦爛的春天，讓oBike陪你感受生活的美好！","2017-03-27T08:23:41+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1425276647545563.1073741828.1382921215114440/1425373184202576/?type=3","1382921215114440_1425378140868747","oBike Taiwan added 3 new photos — feeling fantastic.",5,1,7
"279","1382921215114440","oBike Taiwan","怎樣騎著oBike出行呢？點擊視頻來了解一下吧~~","2017-03-27T08:05:12+0000","video","https://www.facebook.com/oBikeTW/videos/1425351204204774/","1382921215114440_1425351204204774","oBike Taiwan is feeling pumped.",8,4,9
"280","1382921215114440","oBike Taiwan",NA,"2017-03-27T05:53:54+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1392047454201816.1073741827.1382921215114440/1425290237544204/?type=3","1382921215114440_1425290237544204","oBike Taiwan updated their profile picture.",8,5,0
"281","1382921215114440","oBike Taiwan",NA,"2017-03-23T10:24:50+0000","photo","https://www.facebook.com/oBikeTW/photos/a.1392045794201982.1073741826.1382921215114440/1421025307970697/?type=3","1382921215114440_1421025684637326","oBike Taiwan updated their cover photo.",5,0,0
